index,title,reviews,recommends(%),authors,publisher,price_n,price_r
"373","天才在左 疯子在右(全新完整版)","1489422","99.9","高铭","北京联合出版有限公司","49.80","49.80"
"374","协和专家孕产大百科（汉竹）","34196","100","马良坤","江苏科学技术出版社","24.90","49.80"
"375","小英雄雨来 （新版本，手绘精美插图）","82257","100","管桦","辽宁少年儿童出版社","13.20","26.80"
"376","西西弗神话（诺贝尔文学奖得主,加缪的荒诞哲学代表作)","21383","100","阿尔贝・加缪","民主与建设出版社","34.40","49.80"
"377","阅读是一座随身携带的避难所（罗翔推荐版本。“阅读应该是愉悦的，怎么思考就有怎么样的人生”。）","41745","100","毛姆","江西人民出版社","21.00","42.00"
"378","动物园（软精装）","55702","99.9","乙一","人民文学出版社","26.90","59.80"
"379","没头脑和不高兴（任溶溶编著彩色注音版）","72978","100","任溶溶","安徽少年儿童出版社","12.50","25.00"
"380","邓小平时代","167940","99.6","傅高义","生活.读书.新知三联书店","66.00","88.00"
"381","时间简史（插图本）（央视《朗读者》推荐）","672766","99.6","史蒂芬・霍金","湖南科技出版社","26.50","45.00"
"382","别想太多啦：在复杂的世界里，做一个简单的人（情绪疗愈指南，随手翻开，就能获得舍离烦恼的勇气。）","77521","100","名取芳彦","天津人民出版社","24.90","49.90"
"383","论语译注（简体字本） 修订新版  《典籍里的中国》第五期隆重推出《论语》。央视CCTV-10《读书》栏目推荐中华书局十大好书之一。","328266","99.9","杨伯峻","中华书局","21.90","26.00"
"384","给男孩的情绪管理绘本（套装全5册）","39775","99.9","乐凡","青岛出版社","45.00","90.00"
"385","人生由我：比“硅谷钢铁侠”埃隆・马斯克更酷的硬核母亲。励志版“向前一步”","70435","100","梅耶・马斯克","中信出版社","44.20","59.00"
"386","德鲁克 卓有成效的管理者","329415","99.8","彼得.德鲁克","机械工业出版社","41.40","69.00"
"387","鸭子骑车记","274869","99.9","大卫・香农","新星出版社","29.90","39.80"
"388","我喜欢生命本来的样子(周国平经典散文作品集)","690522","99.9","周国平","作家出版社","22.10","45.00"
"389","在峡江的转弯处：陈行甲人生笔记（南方周末、万圣书园2021十大好书）","61472","100","陈行甲","人民日报出版社","24.00","48.00"
"390","可以不睡觉，一直玩吗（送给全天下的不睡觉世界冠军们）","22431","100","小杨叔叔","新世界出版社","19.00","38.00"
"391","崔玉涛育儿百科","83566","100","崔玉涛","中信出版社","89.00","178.00"
"392","好妈妈胜过好老师（获得多项图书大奖，被译介到多个国家地区）","453371","100","尹建莉","作家出版社","36.70","49.00"
"393","今生要去的100个风情小镇 图说天下 国家地理","18841","99.9","赵晓玉","北京联合出版有限公司","7.70","19.90"
"394","聂鲁达情诗全集：二十首情诗和一首绝望的歌","80642","99.7","巴勃罗・聂鲁达","南海出版公司","19.70","39.50"
"395","戴老师魔性诗词课","69627","100","戴建业","北京联合出版有限公司","48.00","48.00"
"396","西游记幼儿美绘本（全10册）","60703","99.9","吕进","少年儿童出版社","99.50","199.00"
"397","创业史","146202","99.9","柳青","中国青年出版社","22.70","36.00"
"398","飘（上下） 世界名著典藏","149030","99.8","米切尔","中央编译出版社","25.00","50.00"
"399","如果历史是一群喵1-9全集（套装共9册）","19810","99.9","肥志","广东旅游出版社","336.60","517.80"
"400","小鸡球球成长绘本系列：全6册","458793","99.9","入山智","长江少年儿童出版社","71.40","142.80"
"401","宝宝辅食添加每周计划","136675","100","童笑梅","化学工业出版社","24.90","49.80"
"402","三国演义（上、下，全二册）（团购电话:400-1066666转6）","222330","99.3","罗贯中","人民文学出版社","22.90","39.50"
"403","汪曾祺散文集：人间知味（收录《人间草木》等经典散文）","79936","100","汪曾祺","时代文艺出版社","18.70","38.00"
"404","人性的弱点（戴尔・卡耐基成功学的奠基之作）","212637","99.7","卡耐基","北京联合出版公司","14.10","29.80"
"405","华夏万卷 田英章楷书7000常用字(升级版) 学生成人初学者临摹描红练字帖硬笔书法练习手写体钢笔字帖","16659","100","田英章","上海交通大学出版社","9.90","22.00"
"406","价值：我对投资的思考 （高瓴资本创始人兼首席执行官张磊力作，团购请致电400-106-6666转6）","174847","100","张磊","浙江教育出版社","70.80","118.00"
"407","遇见未知的自己：全新修订版","364385","99.9","张德芬","湖南文艺出版社","26.00","52.00"
"408","没头脑和不高兴（注音版）","443571","100","任溶溶","浙江少年儿童出版社","12.50","25.00"
"409","万物有灵 贾平凹的生命思索课（免费送印章书法，三款国画藏书票，《朗读者》董卿含泪推荐，比《自在独行》更经典）","11789","100","贾平凹","长江文艺出版社","22.50","45.00"
"410","可复制的领导力：樊登的9堂商业课（团购，请致电400-106-6666转6）","200332","100","樊登","中信出版社","30.40","49.00"
"411","球状闪电（典藏版）","64494","100","刘慈欣","四川科技出版社","18.00","25.00"
"412","权威定本四大名著： 红楼梦 三国演义  水浒传  西游记 当当网专享（腰封版本随/机派发）（团购电话:400-1066666转6）","237536","99.5","曹雪芹","人民文学出版社","120.10","197.00"
"413","桂冠国际大奖儿童文学 注音版―《偷时间的孩子》","34272","100","李知悬","云南出版集团公司 晨光出版社","8.60","22.00"
"414","神奇点心店（共4册）（欢迎光临钱天堂，“儿童版解忧杂货店”开张了！)","5805","100","广岛玲子","北京科学技术出版社","56.00","112.00"
"415","人生只有一件事:教你如何活得更好","39110","100","金惟纯","中信出版社","44.20","59.00"
"416","一本书读懂财报（全新修订版）","109218","99.7","肖星","浙江大学出版社","33.70","45.00"
"417","大卫不可以+大卫上学去+大卫惹麻烦（大卫系列全3册）――清华附小推荐《大卫上学去》；凯迪大奖绘本《大卫不可以》！","338131","92.8","大卫","河北教育出版社","59.70","119.40"
"418","东野圭吾：毕业（《恶意》系列开篇之作）","138733","99.8","东野圭吾","南海出版公司","24.70","49.50"
"419","从前我死去的家","87875","99.8","东野圭吾","北京十月文艺出版社","24.70","49.50"
"420","速成围棋 基础篇 上","5981","100","黄焰","青岛出版社","12.50","25.00"
"421","东野圭吾：时生（东野圭吾暖心力作）","325643","98.8","东野圭吾","南海出版公司","19.70","39.50"
"422","今天我是升旗手（少年中国成长系列）","13523","100","黄蓓佳","民主与建设出版社","16.00","32.00"
"423","浮生六记（非常容易读懂原文的版本：详细注解+准确优美直译。获得台湾认可并引进出版的大陆版）","137464","99.9","沈复","时代文艺出版社","16.80","35.00"
"424","古文观止（上下册，原文+导读+注释+翻译，特别适合青少年）","260669","99.9","吴楚材","浙江教育出版社","24.50","52.00"
"425","百万英镑（马克・吐温经典作品集，收录22部中短篇小说，张友松先生经典译作）","128205","99.6","马克・吐温","作家出版社","11.80","25.00"
"426","复杂世界的明白人（在变局时代，看清努力方向！）","41128","100","九边","北京联合出版有限公司","58.00","58.00"
"427","理想国（商务印书馆汉译名著权威全译本，精装典藏版）","74035","99.9","柏拉图","商务印书馆","34.00","68.00"
"428","遥远的救世主+天幕红尘（豆豆经典作品集热播电视剧天道原著作家出版社）","8719","100","豆豆","作家出版社","48.00","96.00"
"429","海子的诗","52323","100","海子","中国华侨出版社","14.80","38.00"
"430","我变成一只喷火龙了!――第一届丰子恺儿童图画书奖 获奖作品，儿童经典情绪管理绘本！","120896","100","赖马","河北教育出版社","22.90","45.80"
"431","科学家故事100个（叶永烈）","177690","100","叶永烈","长江文艺出版社","21.20","29.00"
"432","国家地理百科全书合辑 中国 环球 套装共20册","34460","99.7","张妙弟","北京联合出版公司","155.20","398.00"
"433","米小圈脑筋急转弯（第二辑）(套装共4册）","117984","100","北猫","四川少儿出版社","32.00","64.00"
"434","蓝玫瑰不会安眠","13459","100","市川忧人","新星出版社","36.70","49.00"
"435","鬓边不是海棠红","4942","99.9","水如天儿","中国致公出版社","30.60","68.00"
"436","每天演好一个情绪稳定的成年人","99842","100","老杨的猫头鹰","湖南文艺出版社","17.50","45.00"
"437","东野圭吾：假面山庄（东野圭吾烧脑长篇）","164507","100","东野圭吾","北京十月文艺出版社","22.50","45.00"
"438","罪与罚（上下册套装，陀思妥耶夫斯基代表作之一，俄中直译全译本）","27658","99.9","陀思妥耶夫斯基","西安交通大学出版社","29.20","62.00"
"439","蛙（茅盾文学奖获奖作品，诺奖得主莫言畅销不衰的代表作；书写计划生育时代的大爱之书）","106266","99.9","莫言","浙江文艺出版社","22.00","49.00"
"440","幸福的勇气：“自我启发之父”阿德勒的哲学课2 全新印刷版","25865","100","岸见一郎","机械工业出版社","41.20","55.00"
"441","一句顶一万句（典藏版，《朗读者》第五期，刘震云与观众一起分享上个世纪三十年代的故事）","179483","99.6","刘震云","长江文艺出版社","22.50","45.00"
"442","长大以后做什么","34680","99.9","寮美千子","新星出版社","17.50","35.00"
"443","道德经 精装珍藏本","47715","100","老子","作家出版社","28.20","32.80"
"444","夏洛书屋经典版・总有一天会长大 四年级推荐阅读","142864","100","托摩脱・蒿根","上海译文出版社","12.60","19.00"
"445","原声触摸发声书：听，什么声音（套装全6册）","251719","99.9","YOYO出版社","开明出版社","165.00","330.00"
"446","中国最美的100个地方 图说天下 国家地理","227827","99.9","图说天下","北京联合出版公司","7.70","19.90"
"447","挪威的森林","353574","100","村上春树","上海译文出版社","36.80","45.00"
"448","bibi动物园：忍不住想打扰你（当当专享作者签章本，超人气原创治愈小漫画！随手一翻，嘴角一弯。2100万人点赞，阅读量超5亿！）","58209","100","bibi","南海出版公司","35.20","49.00"
"449","焦虑的人（九个焦虑的人，一场人质劫持，能解救他们的不是警察，而是彼此。《外婆的道歉信》《清单人生》巴克曼拿手的暖心治愈故事）","26298","100","弗雷德里克・巴克曼","天津人民出版社","29.90","49.80"
"450","张爱玲全集01：倾城之恋（23岁张爱玲成名代表作！收录《倾城之恋》《第一炉香》《金锁记》等热门影视原著小说。王安忆、苏童、蔡康永推荐！）","390758","99.8","张爱玲","北京十月文艺出版社","29.20","49.50"
"451","天蓝色的彼岸","283030","99.7","亚历克斯・希勒","北京联合出版有限公司","22.00","35.00"
"452","米小圈上学记三年级（套装共4册）","322053","100","北猫","四川少儿出版社","50.00","100.00"
"453","易经的奥秘：完整版","57827","100","曾仕强","北京时代华文书局","46.00","64.00"
"454","美的历程（李泽厚代表名作）","230105","99.9","李泽厚","生活.读书.新知三联书店","42.00","56.00"
"455","0-4岁幼儿认知小百科（全3册)","501243","99.7","吉田纯子","长江少年儿童出版社","59.70","119.40"
"456","诗经（彩色插图本，2020年优秀诗词读本，孔子学院推荐，诗词大会推崇。）","15027","100","柳萍","民主与建设出版社","34.40","49.80"
"457","老舍精品散文集：人老舍不得","21286","100","老舍","时代文艺出版社","21.20","45.00"
"458","中国通史（吕思勉先生写给普通读者的中国通史入门书）","183790","99.6","吕思勉","民主与建设出版社","15.50","39.80"
"459","瓦尔登湖(珍藏本) 朗读者朗读书目","592121","99.7","梭罗","中国三峡出版社","14.00","28.00"
"460","如何阅读一本书","256964","99.9","莫提默・J.艾德勒","商务印书馆","34.50","50.00"
"461","熊津数学图画书（全50册，含29册精装绘本及21册游戏书，将数学和故事、游戏相结合，使儿童在阅读的同时感受到生活处处有数学）","33593","100","熊津出版社","贵州科技出版社","349.00","698.00"
"462","信谊世界精选图画书-我的情绪小怪兽","135090","100","安娜・耶纳斯","明天出版社","29.30","49.80"
"463","巴巴爸爸经典故事系列（全十册）","265577","99.8","安娜特・缇森","接力出版社","110.90","160.00"
"464","米小圈上学记四年级（套装共4册）","306005","100","北猫","四川少儿出版社","50.00","100.00"
"465","六层楼先生 怀孕呵护指南 第十一诊室","23419","100","六层楼先生","浙江科学技术出版社","49.00","98.00"
"466","《鲜衣怒马少年时》（1+2）套装","17430","100","少年怒马","湖南文艺出版社","49.00","98.00"
"467","重走：在公路、河流和驿道上寻找西南联大","11979","100","杨潇","上海文艺出版社","49.00","98.00"
"468","信谊世界精选图画书-好饿的毛毛虫","179104","99.9","艾瑞・卡尔","明天出版社","27.60","46.80"
"469","365夜睡前故事（全4册） 宝宝睡前故事书0-3-6岁幼儿故事书早教配图 婴儿绘本书籍 [0-6岁]","64889","99.9","青葫芦","福建科技出版社","33.60","67.20"
"470","《中共中央关于党的百年奋斗重大成就和历史经验的决议》辅导读本（32开普通本）","1301","99.8","中共中央","人民出版社","25.90","36.00"
"471","中华人民共和国刑法（实用版）（根据刑法修正案十一修订）","41284","99.9","中国法制出版社","中国法制出版社","13.50","30.00"
"472","给樱桃以性别（《橘子不是唯・一的水果》姐妹篇，温特森重磅代表作）","7070","100","珍妮特・温特森","北京联合出版有限公司","29.50","59.00"
"473","小威向前冲","355284","99.9","尼古拉斯・艾伦","贵州人民出版社","18.00","36.00"
"474","断舍离（经典断舍离，山下英子初版全本）","1085105","99.8","山下英子","广西科学技术出版社","14.40","32.00"
"475","小兔子学花钱系列（完整版・全4册）：3~7岁财商启蒙，学花钱、学赚钱、学存钱、学捐钱！3岁对钱有概念，7岁会管零花钱","149408","100","辛德斯","河南文艺出版社","85.60","171.20"
"476","古代人的日常生活（古代的光棍多吗？古人怎么擦屁屁？古人夏天如何驱蚊？满足你对古人日常生活的全部好奇！）（当当典藏版）","144368","100","讲历史的王老师","江苏凤凰文艺出版社","34.90","69.90"
"477","孩子没关系逆商培养图画书：受批评也没关系","53596","99.9","宋尹燮","新疆青少年出版社","14.00","28.00"
"478","跟动物交换身体（火爆日本的脑洞神作，科普版“进击的巨人”！当当专享“一口吃掉你”河马便利贴）","8371","100","川崎悟司","湖南文艺出版社","22.40","49.80"
"479","心 稻盛和夫的一生嘱托","169265","100","稻盛和夫","人民邮电出版社","29.50","59.00"
"480","亲爱的小孩 猜猜世界多有趣","33508","99.9","伊云","北京联合出版有限公司","58.70","69.00"
"481","月亮的味道（精装）","330678","99.8","麦克格雷涅茨","二十一世纪出版社","17.50","35.00"
"482","捕捉儿童敏感期 孙瑞雪 （精装珍藏版）","303740","99.9","孙瑞雪","中国妇女出版社","20.90","38.00"
"483","斯凯瑞金色童书・益智经典（百年诞辰纪念版，全4册）（原斯凯瑞金色童书・第一辑）","358562","99.7","理查德・斯凯瑞","贵州人民出版社","49.00","98.00"
"484","岩井俊二：情书（2018精装版）","140173","99.8","岩井俊二","南海出版公司","22.50","45.00"
"485","一粒种子的旅行","258309","99.8","安妮・默勒","南海出版公司","28.00","35.00"
"486","在教室说错了没关系","377194","100","莳田晋至","青岛出版社","18.00","36.00"
"487","猫武士（首）一部曲（6册/套）","41138","100","艾琳・亨特","中国少年儿童出版社","96.00","192.00"
"488","0-3岁宝宝大脑开发游戏书（亲子育儿，新手妈妈学习书）","34130","100","柳泽弘树","哈尔滨出版社","19.00","38.00"
"489","小熊很忙 小达人点读版 第1辑（套装共4册）深海潜水员+小小宇航员+动物管理员+圣诞小帮手","108299","100","Benji","中信出版社","90.00","180.00"
"490","神奇的逻辑思维游戏书","284015","100","索尼国际教育公司","北京日报出版社","22.50","45.00"
"491","且听风吟（2018年新版，村上春树的处女作）","167837","99.7","村上春树","上海译文出版社","22.90","28.00"
"492","作家榜经典：老人与海（全新未删节插图精装版！海明威作品！人可以被毁灭，但不能被打败！读经典名著，认准作家榜！）","281325","100","海明威","浙江文艺出版社","19.90","39.80"
"493","海豚绘本花园：会飞的挖土机（平）","158621","100","伊恩","长江少年儿童出版社","11.00","22.00"
"494","笨狼的故事注音版・笨狼是谁（全彩美图）","104765","100","汤素兰","湖南少年儿童出版社","10.00","20.00"
"495","俗世奇人（全二册，冯骥才作品）","292612","99.8","冯骥才","作家出版社","20.00","40.00"
"496","安的种子","210132","99.2","王早早","海燕出版社","13.40","29.80"
"497","米小圈漫画成语（第二辑）（套装共5册）","3332","100","北猫","四川少年儿童出版社","60.00","120.00"
"498","人间好玩（当当专享印刷蔡澜先生亲题寄语，“八旬”蔡澜的人生智慧书。汪涵、大张伟赞赏的“师傅”，薛兆丰在《奇葩说》感人推荐）","56799","100","蔡澜","湖南文艺出版社","18.70","48.00"
"499","国富论（上下册）（全译本、无删节本、畅读本，附有概念导图）","28889","99.9","亚当・斯密","河南大学出版社","41.90","89.00"
"500","世界博物馆奇妙之旅（全5册，为孩子打造的博物通识启蒙绘本）","84546","100","徐晓燕","浙江教育出版社","53.00","108.00"
